Time,Temperature(c),Humidity(%),Air Quality(μg/m3)
03-23-2023_20:14:17,18.1,75.0,74.68103213599049
03-23-2023_20:14:28,18.1,75.2,135.58539078951387
03-23-2023_20:14:39,18.1,75.2,72.5134659871212
03-23-2023_20:14:49,18.1,75.4,79.71743583483384
03-23-2023_20:15:00,18.0,75.4,126.93637684255502
03-23-2023_20:15:10,18.0,75.5,135.2878817102573
03-23-2023_20:15:21,18.0,75.4,79.48367870113225
03-23-2023_20:15:31,18.0,75.5,135.33038300729393
03-23-2023_20:15:42,18.1,75.6,72.81097506637776
03-23-2023_20:15:52,18.0,75.6,83.62755516220588
03-23-2023_20:16:03,18.1,75.9,103.24190374462113
03-23-2023_20:16:13,18.1,75.9,135.52163884395887
03-23-2023_20:16:24,18.0,75.7,135.03287392803736
03-23-2023_20:16:35,18.0,75.7,126.78762230292674
03-23-2023_20:16:45,18.0,75.8,77.91113071077609
03-23-2023_20:16:56,18.0,75.5,71.74844264046145
03-23-2023_20:17:06,18.0,75.6,71.89719718008973
03-23-2023_20:17:17,18.0,75.6,72.87472701193275
03-23-2023_20:17:27,18.0,75.8,83.50005127109593
03-23-2023_20:17:38,18.0,75.8,135.58539078951387
03-23-2023_20:17:48,18.0,76.0,130.23022736289562
03-23-2023_20:17:59,18.0,76.2,90.27900814844205
03-23-2023_20:18:09,17.9,76.3,71.08967253639332
03-23-2023_20:18:20,17.9,76.7,134.9053700369274
03-23-2023_20:18:33,18.0,76.6,135.6278920865505
03-23-2023_20:18:44,17.9,76.4,134.6503622547075
03-23-2023_20:18:54,17.9,76.7,82.45876949369793
03-23-2023_20:19:05,17.9,76.9,104.8357023834956
03-23-2023_20:19:15,17.9,76.9,136.0316544083987
03-23-2023_20:19:26,17.9,77.1,126.85137424848172
03-23-2023_20:19:36,17.9,77.1,72.10970366527299
03-23-2023_20:19:47,17.9,77.1,135.7766466261788
03-23-2023_20:19:57,17.9,77.1,131.29275978881194
03-23-2023_20:20:08,17.9,77.1,91.44779381695
03-23-2023_20:20:19,17.9,77.1,73.02348155156102
03-23-2023_20:20:29,17.9,77.1,96.2929416791284
03-23-2023_20:20:40,17.9,77.1,95.76167546617025
03-23-2023_20:20:53,17.9,77.1,70.77091280861843
03-23-2023_20:21:03,17.9,77.1,72.72597247230445
03-23-2023_20:21:14,17.9,77.1,133.92784020508438
03-23-2023_20:21:24,17.9,77.1,136.01040375988038
03-23-2023_20:21:35,17.9,77.1,71.02592059083834
03-23-2023_20:21:45,17.9,77.1,136.54166997283852
03-23-2023_20:21:56,17.9,77.1,73.15098544267099
03-23-2023_20:22:07,17.9,77.1,121.85747184667501
03-23-2023_20:22:17,17.9,77.1,114.5047474593341
03-23-2023_20:22:28,17.9,77.1,72.70472182378613
03-23-2023_20:22:38,17.9,77.1,71.74844264046145
03-23-2023_20:22:49,17.9,77.1,129.48645466475418
03-23-2023_20:22:59,17.9,77.1,132.07903378398998
03-23-2023_20:23:10,17.8,77.0,132.44029480880155
03-23-2023_20:23:23,17.8,77.0,78.6336527603992
03-23-2023_20:23:36,17.9,77.1,71.81219458601643
03-23-2023_20:23:49,17.9,77.1,105.55822443311868
03-23-2023_20:24:00,17.9,77.1,98.65176366466262
03-23-2023_20:24:10,17.8,77.0,118.83987975707267
03-23-2023_20:24:23,17.8,77.0,80.35495529038363
03-23-2023_20:24:34,17.9,77.1,133.41782464064457
03-23-2023_20:24:44,17.9,77.1,136.2654115421003
03-23-2023_20:24:55,17.9,77.1,71.36593096713158
03-23-2023_20:25:05,17.9,77.1,136.79667775505845
03-23-2023_20:25:16,17.8,77.0,135.64914273506884
03-23-2023_20:25:27,17.8,77.0,79.6961851863155
03-23-2023_20:25:40,17.8,77.0,136.6691738639485
03-23-2023_20:25:50,17.8,77.0,103.45441022980438
03-23-2023_20:26:01,17.8,77.0,131.2077571947386
03-23-2023_20:26:11,17.8,77.0,131.22900784325694
03-23-2023_20:26:22,17.8,77.0,78.86740989410077
03-23-2023_20:26:32,17.8,77.0,70.62215826899015
03-23-2023_20:26:43,17.8,77.0,79.65368388927885
03-23-2023_20:26:53,17.8,77.0,135.56414014099553
03-23-2023_20:27:04,17.8,77.2,70.94091799676505
03-23-2023_20:27:14,17.8,77.5,80.84372020630514
03-23-2023_20:27:25,17.8,77.1,131.3777623828852
03-23-2023_20:27:38,17.8,77.4,118.54237067781608
03-23-2023_20:27:49,17.8,77.2,72.38596209601124
03-23-2023_20:27:59,17.8,77.7,124.04628864406264
03-23-2023_20:28:10,17.8,77.9,70.11214270455032
03-23-2023_20:28:20,17.8,78.1,80.07869685964539
03-23-2023_20:28:31,17.8,78.5,132.12153508102665
03-23-2023_20:28:41,17.7,78.3,69.96338816492202
03-23-2023_20:28:54,17.8,78.3,115.41852534562213
03-23-2023_20:29:05,17.8,78.4,132.27028962065495
03-23-2023_20:29:16,17.8,78.6,81.20498123111668
03-23-2023_20:29:26,17.8,78.5,118.71237586596271
03-23-2023_20:29:37,17.8,78.4,69.96338816492202
03-23-2023_20:29:47,17.8,78.6,70.85591540269174
03-23-2023_20:29:58,17.8,78.8,134.07659474471268
03-23-2023_20:30:13,17.7,78.7,69.6233777886288
03-23-2023_20:30:24,17.8,78.7,135.69164403210547
03-23-2023_20:30:34,17.7,78.5,100.35181554612875
03-23-2023_20:30:45,17.8,78.4,137.51919980468153
03-23-2023_20:30:56,17.8,78.4,136.22291024506364
03-23-2023_20:31:06,17.8,78.5,112.8259462263863
03-23-2023_20:31:17,17.8,78.3,137.2429413739433
03-23-2023_20:31:30,17.7,78.1,86.15638233588673
03-23-2023_20:31:40,17.8,78.2,70.21839594714194
03-23-2023_20:31:51,17.8,78.4,98.14174810022277
03-23-2023_20:32:01,17.8,78.5,136.30791283913695
03-23-2023_20:32:12,17.7,78.5,121.09244850001527
03-23-2023_20:32:22,17.8,78.7,72.08845301675467
03-23-2023_20:32:36,17.8,78.6,97.97174291207618
03-23-2023_20:32:46,17.7,78.4,136.7541764580218
03-23-2023_20:32:57,17.8,78.4,87.87768486587116
03-23-2023_20:33:07,17.7,78.5,136.9029309976501
03-23-2023_20:33:18,17.7,78.5,73.59724906155584
03-23-2023_20:33:28,17.8,78.7,73.93725943784906
03-23-2023_20:33:39,17.8,78.7,122.83500167851803
03-23-2023_20:33:49,17.8,78.8,136.9666829432051
03-23-2023_20:34:00,17.7,78.7,133.6090804773095
03-23-2023_20:34:10,17.7,78.8,73.76725424970245
03-23-2023_20:34:21,17.8,79.0,73.83100619525743
03-23-2023_20:34:32,17.7,78.9,69.53837519455551
03-23-2023_20:34:47,17.7,78.9,70.23964659566028
03-23-2023_20:34:58,17.7,78.9,122.53749259926144
03-23-2023_20:35:08,17.7,79.0,137.13668813135166
03-23-2023_20:35:19,17.7,79.2,136.86042970061342
03-23-2023_20:35:29,17.7,79.5,78.16613849299601
03-23-2023_20:35:40,17.7,79.3,69.43212195196388
03-23-2023_20:35:50,17.7,79.3,106.51450361644339
03-23-2023_20:36:01,17.7,79.3,131.08025330362867
03-23-2023_20:36:12,17.7,79.3,137.9654634235664
03-23-2023_20:36:22,17.7,79.1,97.07921567430648
03-23-2023_20:36:35,17.7,79.1,137.98671407208474
03-23-2023_20:36:46,17.7,79.1,116.84231879635
03-23-2023_20:36:56,17.7,79.3,136.69042451246682
03-23-2023_20:37:07,17.7,79.5,124.64130680257577
03-23-2023_20:37:17,17.7,79.3,69.70838038270212
03-23-2023_20:37:28,17.7,79.3,127.6376482436598
03-23-2023_20:37:38,17.7,79.4,133.56657918027287
03-23-2023_20:37:49,17.7,79.4,138.07171666615804
03-23-2023_20:38:00,17.7,79.4,134.034093447676
03-23-2023_20:38:10,17.7,79.4,94.91164952543718
03-23-2023_20:38:21,17.7,79.5,136.32916348765528
03-23-2023_20:38:31,17.7,79.9,72.40721274452956
03-23-2023_20:38:42,17.7,79.8,133.71533371990114
03-23-2023_20:38:52,17.7,79.6,136.4354167302469
03-23-2023_20:39:05,17.7,79.6,116.16229804376356
03-23-2023_20:39:16,17.7,79.6,70.91966734824672
03-23-2023_20:39:26,17.7,79.6,135.98915311136204
03-23-2023_20:39:37,17.7,79.7,74.31977111117894
03-23-2023_20:39:48,17.6,79.7,71.87594653157142
03-23-2023_20:40:01,17.6,79.7,73.2359880367443
03-23-2023_20:40:11,17.6,79.9,138.56048158207955
03-23-2023_20:40:22,17.7,80.1,122.43123935666983
03-23-2023_20:40:32,17.6,79.8,138.3479750968963
03-23-2023_20:40:43,17.6,79.8,124.62005615405744
03-23-2023_20:40:53,17.6,79.8,75.91356975005341
03-23-2023_20:41:11,17.6,79.8,70.34589983825191
03-23-2023_20:41:22,17.7,80.1,100.11805841242713
03-23-2023_20:41:33,17.7,80.0,73.087233497116
03-23-2023_20:41:43,17.6,79.7,130.01772087771235
03-23-2023_20:41:54,17.7,79.6,117.41608630634481
03-23-2023_20:42:04,17.7,79.9,138.09296731467637
03-23-2023_20:42:15,17.7,79.8,71.59968810083316
03-23-2023_20:42:25,17.7,79.9,135.52163884395887
03-23-2023_20:42:36,17.7,79.8,136.37166478469194
03-23-2023_20:42:46,17.7,79.8,69.15586352122563
03-23-2023_20:42:57,17.6,79.8,84.77509018219551
03-23-2023_20:43:07,17.6,79.6,137.3279439680166
03-23-2023_20:43:18,17.6,79.6,70.21839594714194
03-23-2023_20:43:28,17.7,79.9,116.99107333597827
03-23-2023_20:43:39,17.7,79.9,135.16037781914733
03-23-2023_20:43:50,17.7,79.9,103.4756608783227
03-23-2023_20:44:00,17.7,79.9,133.31157139805293
03-23-2023_20:44:11,17.6,79.7,70.09089205603199
03-23-2023_20:44:21,17.6,79.7,111.91216834009828
03-23-2023_20:44:32,17.6,80.0,69.47462324900053
03-23-2023_20:44:45,17.6,80.0,70.8984166997284
03-23-2023_20:44:55,17.6,80.0,138.47547898800624
03-23-2023_20:45:06,17.7,80.3,98.46050782799769
03-23-2023_20:45:16,17.6,80.0,131.35651173436688
03-23-2023_20:45:27,17.7,79.9,69.92088686788537
03-23-2023_20:45:38,17.7,80.0,78.95241248817409
03-23-2023_20:45:48,17.7,80.1,87.83518356883451
03-23-2023_20:45:59,17.6,80.0,77.08235541856136
03-23-2023_20:46:09,17.6,80.1,77.84737876522112
03-23-2023_20:46:22,17.7,80.3,138.3479750968963
03-23-2023_20:46:33,17.7,80.2,69.24086611529894
03-23-2023_20:46:43,17.6,80.1,73.6397503585925
03-23-2023_20:46:54,17.7,80.3,89.49273415326397
03-23-2023_20:47:04,17.6,80.1,72.1947062593463
03-23-2023_20:47:18,17.6,80.1,94.95415082247384
03-23-2023_20:47:28,17.6,80.1,69.68712973418378
03-23-2023_20:47:39,17.6,80.2,131.88777794732508
03-23-2023_20:47:49,17.6,80.1,107.40703085421308
03-23-2023_20:48:02,17.6,80.2,69.66587908566547
03-23-2023_20:48:13,17.6,80.5,85.07259926145208
03-23-2023_20:48:23,17.7,80.6,137.3916959135716
03-23-2023_20:48:34,17.6,80.4,135.98915311136204
03-23-2023_20:48:44,17.6,80.4,84.8388421277505
03-23-2023_20:48:58,17.6,80.4,69.70838038270212
03-23-2023_20:49:08,17.6,80.4,95.78292611468856
03-23-2023_20:49:19,17.6,80.3,70.60090762047183
03-23-2023_20:49:29,17.6,80.4,137.85921018097477
03-23-2023_20:49:40,17.6,80.5,75.72231391338848
03-23-2023_20:49:53,17.6,80.5,137.4766985076449
03-23-2023_20:50:03,17.6,80.5,135.7978972746971
03-23-2023_20:50:14,17.6,80.5,136.79667775505845
03-23-2023_20:50:27,17.6,80.5,109.1070827356792
03-23-2023_20:50:37,17.6,80.5,110.74338267159034
03-23-2023_20:50:48,17.6,80.5,71.98219977416304
03-23-2023_20:50:59,17.6,80.7,69.47462324900053
03-23-2023_20:51:09,17.6,80.8,121.62371471297342
03-23-2023_20:51:20,17.6,81.2,87.60142643513291
03-23-2023_20:51:33,17.6,81.1,135.24538041322063
03-23-2023_20:51:43,17.6,81.0,68.96460768456069
03-23-2023_20:51:54,17.6,81.0,123.940035401471
03-23-2023_20:52:04,17.6,80.9,137.3279439680166
03-23-2023_20:52:15,17.6,80.2,126.46886257515185
03-23-2023_20:52:25,17.7,79.6,69.8571349223304
03-23-2023_20:52:36,17.7,78.3,75.93482039857174
03-23-2023_20:52:47,17.7,76.9,121.17745109408857
03-23-2023_20:52:57,17.8,77.0,136.41416608172858
03-23-2023_20:53:08,17.9,77.1,136.30791283913695
03-23-2023_20:53:18,17.9,76.1,134.26785058137762
03-23-2023_20:53:29,18.0,75.7,127.53139500106816
03-23-2023_20:53:39,18.1,74.3,76.57233985412154
03-23-2023_20:53:52,18.1,74.3,130.7189922788171
03-23-2023_20:54:05,18.2,74.3,113.61222022156439
03-23-2023_20:54:16,18.2,73.1,123.89753410443434
03-23-2023_20:54:27,18.2,72.5,134.37410382396925
03-23-2023_20:54:37,18.3,71.6,124.76881069368574
03-23-2023_20:54:50,18.4,71.6,132.5677986999115
03-23-2023_20:55:01,18.4,71.6,133.92784020508438
03-23-2023_20:55:11,18.4,71.6,74.14976592303233
03-23-2023_20:55:22,18.5,71.4,73.4059932248909
03-23-2023_20:55:32,18.5,71.0,134.2465999328593
03-23-2023_20:55:43,18.5,70.6,133.82158696249274
03-23-2023_20:55:53,18.6,70.3,132.3127909176916
03-23-2023_20:56:04,18.6,69.9,82.33126560258798
03-23-2023_20:56:15,18.6,69.6,132.52529740287486
03-23-2023_20:56:25,18.7,69.5,92.91408856471452
03-23-2023_20:56:36,18.7,69.3,75.3398022400586
03-23-2023_20:56:46,18.8,69.3,75.5098074282052
03-23-2023_20:56:57,18.7,68.8,95.86792870876188
03-23-2023_20:57:07,18.8,68.3,132.37654286324658
03-23-2023_20:57:20,18.8,68.1,106.28074648274178
03-23-2023_20:57:31,18.9,68.1,76.78484633930479
03-23-2023_20:57:41,18.9,67.8,75.29730094302195
03-23-2023_20:57:52,18.9,67.6,73.53349711600087
03-23-2023_20:58:03,18.9,67.6,73.8735074922941
03-23-2023_20:58:13,19.0,67.3,74.29852046266062
03-23-2023_20:58:24,19.0,67.2,75.23354899746698
03-23-2023_20:58:34,19.0,66.9,117.18232917264321
03-23-2023_20:58:45,19.0,66.4,95.2516599017304
03-23-2023_20:58:55,19.1,66.2,76.3810840174566
03-23-2023_20:59:06,19.1,66.2,75.91356975005341
03-23-2023_20:59:16,19.1,66.2,85.13635120700707
03-23-2023_20:59:29,19.1,66.2,84.13757072664572
03-23-2023_20:59:40,19.1,66.2,91.7878041932432
03-23-2023_20:59:51,19.2,66.3,99.56554155095067
03-23-2023_21:00:01,19.2,66.3,130.48523514511552
03-23-2023_21:00:14,19.2,66.3,127.38264046143986
03-23-2023_21:00:25,19.2,66.3,98.52425977355267
03-23-2023_21:00:35,19.3,66.4,82.43751884517961
03-23-2023_21:00:46,19.3,65.9,89.06772118289744
03-23-2023_21:00:56,19.3,66.1,86.17763298440505
03-23-2023_21:01:07,19.3,65.9,96.03793389690847
03-23-2023_21:01:17,19.4,65.8,105.49447248756371
03-23-2023_21:01:28,19.4,65.8,117.18232917264321
03-23-2023_21:01:39,19.4,65.4,126.78762230292674
03-23-2023_21:01:54,19.4,65.5,129.6564598529008
03-23-2023_21:02:05,19.4,65.4,130.59148838770716
03-23-2023_21:02:15,19.4,65.0,130.42148319956053
03-23-2023_21:02:26,19.4,64.9,130.27272865993226
03-23-2023_21:02:36,19.5,65.0,130.6339896847438
03-23-2023_21:02:47,19.5,64.5,97.20671956541642
03-23-2023_21:03:00,19.5,64.7,76.21107882930998
03-23-2023_21:03:13,19.5,64.6,76.18982818079165
03-23-2023_21:03:24,19.6,64.4,122.53749259926144
03-23-2023_21:03:39,19.6,64.4,83.11753959776605
03-23-2023_21:03:50,19.6,64.0,76.16857753227333
03-23-2023_21:04:00,19.6,64.3,98.48175847651602
03-23-2023_21:04:11,19.6,63.9,130.33648060548722
03-23-2023_21:04:21,19.6,63.9,125.91634571367536
03-23-2023_21:04:32,19.6,64.0,102.20062196722311
03-23-2023_21:04:42,19.6,63.7,127.42514175847653
03-23-2023_21:04:53,19.7,63.5,87.04890957365643
03-23-2023_21:05:04,19.6,63.2,76.99735282448806
03-23-2023_21:05:14,19.7,63.3,130.33648060548722
03-23-2023_21:05:25,19.7,63.4,76.48733726004822
03-23-2023_21:05:35,19.7,63.3,80.12119815668203
03-23-2023_21:05:46,19.7,63.1,90.13025360881376
03-23-2023_21:05:56,19.7,63.0,102.28562456129643
03-23-2023_21:06:07,19.7,62.7,129.04019104586934
03-23-2023_21:06:17,19.8,62.8,77.25236060670798
03-23-2023_21:06:28,19.8,62.8,129.74146244697408
03-23-2023_21:06:39,19.8,62.8,127.76515213476974
03-23-2023_21:06:49,19.8,62.7,130.18772606585895
03-23-2023_21:07:00,19.8,62.6,129.84771568956572
03-23-2023_21:07:10,19.9,62.5,129.3589507736442
03-23-2023_21:07:23,19.9,62.4,113.52721762749107
03-23-2023_21:07:34,19.9,62.4,129.67771050141914
03-23-2023_21:07:44,19.9,62.3,130.03897152623065
03-23-2023_21:07:55,19.9,62.4,76.52983855708487
03-23-2023_21:08:05,19.9,62.2,130.01772087771235
03-23-2023_21:08:16,19.9,62.4,129.5927079073458
03-23-2023_21:08:26,19.9,62.0,127.95640797143466
03-23-2023_21:08:37,19.9,62.2,77.188608661153
03-23-2023_21:08:48,20.0,62.1,99.35303506576739
03-23-2023_21:08:58,20.0,62.1,129.74146244697408
03-23-2023_21:09:09,20.0,62.0,98.41800653096104
03-23-2023_21:09:19,20.0,61.6,126.10760155034029
03-23-2023_21:09:35,20.0,61.6,93.7216132084109
03-23-2023_21:09:45,20.0,61.7,76.91235023041476
03-23-2023_21:09:56,20.0,60.8,94.1891274758141
03-23-2023_21:10:09,20.0,61.5,76.8698489333781
03-23-2023_21:10:20,20.0,61.3,76.42358531449324
03-23-2023_21:10:30,20.1,61.5,76.44483596301157
03-23-2023_21:10:41,20.1,61.0,128.40267159031953
03-23-2023_21:10:51,20.1,61.0,111.16839564195686
03-23-2023_21:11:02,20.1,61.0,93.74286385692925
03-23-2023_21:11:12,20.1,61.0,128.72143131809443
03-23-2023_21:11:23,20.1,61.0,76.27483077486497
03-23-2023_21:11:33,20.1,61.0,129.6564598529008
03-23-2023_21:11:46,20.1,61.0,92.23406781212806
03-23-2023_21:11:57,20.2,61.1,91.6177990050966
03-23-2023_21:12:08,20.1,61.0,76.44483596301157
03-23-2023_21:12:18,20.2,61.1,86.3901394695883
03-23-2023_21:12:29,20.2,61.1,77.46486709189124
03-23-2023_21:12:39,20.2,60.9,124.5138029114658
03-23-2023_21:12:50,20.2,61.0,126.95762749107335
03-23-2023_21:13:00,20.2,61.1,128.80643391216773
03-23-2023_21:13:11,20.2,60.9,128.59392742698446
03-23-2023_21:13:21,20.2,60.8,115.05726432081057
03-23-2023_21:13:32,20.2,60.8,129.46520401623587
03-23-2023_21:13:42,20.2,60.5,79.22867091891231
03-23-2023_21:13:56,20.3,60.6,129.67771050141914
03-23-2023_21:14:06,20.3,60.4,129.38020142216254
03-23-2023_21:14:17,20.2,60.5,129.6564598529008
03-23-2023_21:14:27,20.3,60.2,89.96024842066713
03-23-2023_21:14:38,20.3,60.1,77.54986968596455
03-23-2023_21:14:48,20.3,60.2,129.5927079073458
03-23-2023_21:14:59,20.3,60.3,125.78884182256539
03-23-2023_21:15:09,20.3,60.0,76.61484115115819
03-23-2023_21:15:22,20.3,60.0,119.09488753929259
03-23-2023_21:15:46,20.3,60.0,128.08391186254465
03-23-2023_21:15:59,20.4,60.0,129.4227027191992
03-23-2023_21:16:09,20.3,59.8,94.89039887691885
03-23-2023_21:16:22,20.4,59.9,77.08235541856136
03-23-2023_21:16:33,20.3,59.7,118.01110446485795
03-23-2023_21:16:46,20.4,59.9,77.61362163151952
03-23-2023_21:16:56,20.4,59.9,76.33858272041995
03-23-2023_21:17:07,20.4,59.7,103.00814661091954
03-23-2023_21:17:18,20.4,59.7,129.44395336771754
03-23-2023_21:17:28,20.4,59.4,78.08113589892271
03-23-2023_21:17:39,20.4,59.5,129.40145207068088
03-23-2023_21:17:49,20.4,59.6,129.33770012512588
03-23-2023_21:18:07,20.4,59.4,117.84109927671133
03-23-2023_21:18:18,20.4,59.5,83.43629932554096
03-23-2023_21:18:28,20.5,59.7,78.3998956266976
03-23-2023_21:18:39,20.4,59.3,77.25236060670798
03-23-2023_21:18:50,20.5,59.3,76.80609698782312
03-23-2023_21:19:00,20.5,59.4,122.74999908444472
03-23-2023_21:19:11,20.5,59.5,127.76515213476974
03-23-2023_21:19:21,20.4,59.4,80.14244880520036
03-23-2023_21:19:32,20.5,59.3,77.14610736411635
03-23-2023_21:19:42,20.5,59.3,128.9339378032777
03-23-2023_21:19:55,20.5,59.3,114.52599810785243
03-23-2023_21:20:06,20.5,59.2,76.29608142338328
03-23-2023_21:20:16,20.5,59.2,126.97887813959167
03-23-2023_21:20:27,20.5,59.0,125.61883663441878
03-23-2023_21:20:38,20.5,59.1,127.46764305551318
03-23-2023_21:20:48,20.5,59.0,76.40233466597492
03-23-2023_21:20:59,20.5,59.0,76.50858790856655
03-23-2023_21:21:09,20.5,59.0,129.23144688253427
03-23-2023_21:21:20,20.6,59.1,129.2739481795709
03-23-2023_21:21:30,20.6,59.1,77.188608661153
03-23-2023_21:21:41,20.5,59.0,116.94857203894163
03-23-2023_21:21:51,20.5,58.7,107.85329447309795
03-23-2023_21:22:02,20.5,58.9,100.6493246253853
03-23-2023_21:22:12,20.6,58.9,77.74112552262949
03-23-2023_21:22:23,20.6,58.8,126.40511062959686
03-23-2023_21:22:34,20.6,58.8,77.78362681966614
03-23-2023_21:22:44,20.6,58.7,116.26855128635519
03-23-2023_21:22:55,20.6,58.6,76.4660866115299
03-23-2023_21:23:05,20.6,58.8,77.44361644337292
03-23-2023_21:23:16,20.6,58.6,109.00082949308755
03-23-2023_21:23:26,20.6,58.9,78.67615405743585
03-23-2023_21:23:39,20.6,58.8,76.4660866115299
03-23-2023_21:23:50,20.6,58.6,128.08391186254465
03-23-2023_21:24:03,20.6,58.6,129.1039429914243
03-23-2023_21:24:14,20.6,58.5,78.90991119113743
03-23-2023_21:24:27,20.6,58.5,79.39867610705895
03-23-2023_21:24:40,20.7,58.5,96.65420270393994
03-23-2023_21:24:50,20.6,58.5,126.57511581774345
03-23-2023_21:25:01,20.7,58.4,76.48733726004822
03-23-2023_21:25:11,20.7,58.3,127.76515213476974
03-23-2023_21:25:22,20.7,58.5,120.64618488113042
03-23-2023_21:25:32,20.7,58.5,77.54986968596455
03-23-2023_21:25:43,20.7,58.3,79.03741508224739
03-23-2023_21:25:54,20.7,58.3,119.71115634632406
03-23-2023_21:26:04,20.7,58.4,128.89143650624104
03-23-2023_21:26:15,20.7,58.3,124.91756523331401
03-23-2023_21:26:25,20.7,58.2,78.03863460188606
03-23-2023_21:26:36,20.7,58.2,77.44361644337292
03-23-2023_21:26:46,20.7,58.3,76.48733726004822
03-23-2023_21:26:57,20.7,58.2,77.12485671559801
03-23-2023_21:27:07,20.7,58.1,112.46468520157478
03-23-2023_21:27:20,20.7,58.1,81.01372539445174
03-23-2023_21:27:31,20.7,58.1,76.4660866115299
03-23-2023_21:27:42,20.7,58.2,98.54551042207099
03-23-2023_21:27:55,20.7,58.0,115.26977080599386
03-23-2023_21:28:05,20.7,58.0,127.25513657032991
03-23-2023_21:28:16,20.7,58.0,128.4451728873562
03-23-2023_21:28:26,20.7,57.9,129.06144169438767
03-23-2023_21:28:37,20.7,57.8,128.16891445661796
03-23-2023_21:28:47,20.7,57.9,109.78710348826564
03-23-2023_21:28:58,20.8,58.5,121.72996795556506
03-23-2023_21:29:11,20.8,57.8,76.4660866115299
03-23-2023_21:29:22,20.7,57.7,78.27239173558765
03-23-2023_21:29:32,20.7,57.7,76.65734244819484
03-23-2023_21:29:43,20.8,57.8,94.1891274758141
03-23-2023_21:29:53,20.8,57.8,86.28388622699669
03-23-2023_21:30:04,20.8,57.7,125.30007690664388
03-23-2023_21:30:14,20.8,57.8,77.82612811670278
03-23-2023_21:30:25,20.8,57.7,128.95518845179603
03-23-2023_21:30:35,20.8,57.6,126.06510025330365
03-23-2023_21:30:46,20.8,57.5,100.30931424909208
03-23-2023_21:30:59,20.8,57.5,127.87140537736137
03-23-2023_21:31:09,20.8,57.3,78.76115665150914
03-23-2023_21:31:20,20.8,57.5,117.41608630634481
03-23-2023_21:31:31,20.8,57.5,76.59359050263986
03-23-2023_21:31:41,20.8,57.6,127.76515213476974
03-23-2023_21:31:52,20.8,57.4,87.64392773216956
03-23-2023_21:32:02,20.8,57.2,120.34867580187385
03-23-2023_21:32:13,20.8,57.3,81.20498123111668
03-23-2023_21:32:23,20.8,57.3,112.01842158268991
03-23-2023_21:32:34,20.8,57.5,129.1039429914243
03-23-2023_21:32:44,20.8,57.2,93.78536515396588
03-23-2023_21:32:55,20.8,57.3,116.3748045289468
03-23-2023_21:33:05,20.9,57.3,128.6151780755028
03-23-2023_21:33:16,20.8,57.3,128.97643910031437
03-23-2023_21:33:27,20.8,57.2,77.5286190374462
03-23-2023_21:33:37,20.9,57.1,78.20863979003266
03-23-2023_21:33:48,20.8,57.2,78.20863979003266
03-23-2023_21:33:58,20.8,57.2,116.67231360820338
03-23-2023_21:34:09,20.9,57.1,128.23266640217292
03-23-2023_21:34:22,20.8,57.0,77.20985930967132
03-23-2023_21:34:32,20.9,57.3,78.01738395336773
03-23-2023_21:34:43,20.9,57.1,108.25705679494614
03-23-2023_21:34:53,20.9,57.2,113.718473464156
03-23-2023_21:35:04,20.9,57.1,78.3148930326243
03-23-2023_21:35:15,20.9,57.1,77.3586138492996
03-23-2023_21:35:25,20.9,57.1,111.59340861232337
03-23-2023_21:35:36,20.9,57.0,77.86862941373944
03-23-2023_21:35:46,20.9,56.8,76.5510892056032
03-23-2023_21:35:57,20.9,56.9,124.23754448072758
03-23-2023_21:36:07,20.9,56.9,108.7883230079043
03-23-2023_21:36:18,20.9,56.8,78.22989043855098
03-23-2023_21:36:31,20.9,56.8,127.59514694662315
03-23-2023_21:36:41,20.9,56.9,76.61484115115819
03-23-2023_21:36:52,20.9,56.7,87.92018616290781
03-23-2023_21:37:03,20.9,56.9,76.4660866115299
03-23-2023_21:37:13,20.9,56.9,78.59115146336254
03-23-2023_21:37:24,20.9,56.9,120.3061745048372
03-23-2023_21:37:34,20.9,56.9,127.87140537736137
03-23-2023_21:37:45,20.9,56.8,76.61484115115819
03-23-2023_21:37:55,20.9,56.8,78.3998956266976
03-23-2023_21:38:06,20.9,56.7,127.48889370403151
03-23-2023_21:38:16,20.9,56.7,128.42392223883786
03-23-2023_21:38:27,20.9,56.6,88.2389458906827
03-23-2023_21:38:37,20.9,56.6,126.17135349589527
03-23-2023_21:38:48,20.9,56.7,128.46642353587453
03-23-2023_21:38:59,20.9,56.4,79.92994232001709
03-23-2023_21:39:09,20.9,56.1,102.96564531388289
03-23-2023_21:39:20,21.0,56.4,107.61953733939635
03-23-2023_21:39:30,20.9,56.0,99.18302987762078
03-23-2023_21:39:41,20.9,56.0,125.83134311960205
03-23-2023_21:39:51,20.9,56.4,76.67859309671317
03-23-2023_21:40:02,20.9,56.4,78.29364238410596
03-23-2023_21:40:12,21.0,56.6,95.42166508987701
03-23-2023_21:40:25,20.9,56.6,126.06510025330365
03-23-2023_21:40:36,21.0,56.1,77.46486709189124
03-23-2023_21:40:46,21.0,56.3,77.82612811670278
03-23-2023_21:41:00,21.0,56.1,128.80643391216773
03-23-2023_21:41:10,21.0,56.2,92.36157170323803
03-23-2023_21:41:21,21.0,56.1,128.0626612140263
03-23-2023_21:41:31,21.0,56.1,128.72143131809443
03-23-2023_21:41:42,21.0,56.1,90.70402111880857
03-23-2023_21:41:52,21.0,56.1,128.48767418439286
